iso3,admin1,month,event_count,fatalities
ARG,Formosa,2018-11-01,3,0
ARG,Formosa,2018-12-01,3,0
ARG,Formosa,2019-04-01,2,0
ARG,Formosa,2019-06-01,1,0
ARG,Formosa,2019-09-01,2,0
ARG,Formosa,2019-10-01,4,0
ARG,Formosa,2019-11-01,2,0
ARG,Formosa,2019-12-01,1,0
ARG,Formosa,2020-02-01,3,0
ARG,Formosa,2020-03-01,2,0
ARG,Formosa,2020-05-01,3,0
ARG,Formosa,2020-06-01,3,0
ARG,Formosa,2020-07-01,2,0
ARG,Formosa,2020-08-01,3,0
ARG,Formosa,2020-09-01,11,0
ARG,Formosa,2020-10-01,6,0
ARG,Formosa,2020-11-01,6,0
ARG,Formosa,2020-12-01,7,0
ARG,Formosa,2021-01-01,10,0
ARG,Formosa,2021-02-01,19,0
ARG,Formosa,2021-03-01,27,0
ARG,Formosa,2021-04-01,8,0
ARG,Formosa,2021-05-01,2,0
ARG,Formosa,2021-06-01,5,0
ARG,Formosa,2021-07-01,6,0
ARG,Formosa,2021-08-01,10,0
ARG,Formosa,2021-09-01,6,0
ARG,Formosa,2021-10-01,6,0
ARG,Formosa,2021-11-01,4,0
ARG,Formosa,2021-12-01,4,0
ARG,Formosa,2022-01-01,4,0
ARG,Formosa,2022-02-01,3,0
ARG,Formosa,2022-03-01,10,0
ARG,Formosa,2022-04-01,8,0
ARG,Formosa,2022-05-01,3,0
ARG,Formosa,2022-06-01,7,0
ARG,Formosa,2022-07-01,7,0
ARG,Formosa,2022-08-01,4,0
ARG,Formosa,2022-09-01,13,0
ARG,Formosa,2022-10-01,6,0
ARG,Formosa,2022-11-01,7,1
ARG,Formosa,2022-12-01,6,0
ARG,Formosa,2023-01-01,4,0
ARG,Formosa,2023-02-01,5,0
ARG,Formosa,2023-03-01,6,0
ARG,Formosa,2023-04-01,5,0
ARG,Formosa,2023-05-01,5,0
ARG,Formosa,2023-06-01,2,0
ARG,Formosa,2023-07-01,11,0
ARG,Formosa,2023-08-01,3,0
ARG,Formosa,2023-09-01,1,0
ARG,Formosa,2023-10-01,2,0
ARG,Formosa,2023-11-01,2,0
ARG,Formosa,2024-01-01,2,0
ARG,Formosa,2024-02-01,1,0
ARG,Formosa,2024-04-01,1,0
ARG,Formosa,2024-05-01,1,0
ARG,Formosa,2024-06-01,1,0
ARG,Formosa,2024-08-01,1,0
ARG,Formosa,2024-09-01,3,0
ARG,Formosa,2024-10-01,4,0
ARG,Jujuy,2018-01-01,2,0
ARG,Jujuy,2018-03-01,1,0
ARG,Jujuy,2018-04-01,2,0
ARG,Jujuy,2018-05-01,1,0
ARG,Jujuy,2018-07-01,2,0
ARG,Jujuy,2018-09-01,4,0
ARG,Jujuy,2018-10-01,1,0
ARG,Jujuy,2018-11-01,3,0
ARG,Jujuy,2018-12-01,2,0
ARG,Jujuy,2019-01-01,3,0
ARG,Jujuy,2019-02-01,8,0
ARG,Jujuy,2019-03-01,1,0
ARG,Jujuy,2019-06-01,1,0
ARG,Jujuy,2019-08-01,2,0
ARG,Jujuy,2019-10-01,1,0
ARG,Jujuy,2019-11-01,1,0
ARG,Jujuy,2020-01-01,1,0
ARG,Jujuy,2020-02-01,3,0
ARG,Jujuy,2020-03-01,3,0
ARG,Jujuy,2020-04-01,1,0
ARG,Jujuy,2020-06-01,2,0
ARG,Jujuy,2020-07-01,1,2
ARG,Jujuy,2020-08-01,1,0
ARG,Jujuy,2020-09-01,9,0
ARG,Jujuy,2020-10-01,4,0
ARG,Jujuy,2020-11-01,3,0
ARG,Jujuy,2020-12-01,1,0
ARG,Jujuy,2021-01-01,3,0
ARG,Jujuy,2021-03-01,7,0
ARG,Jujuy,2021-04-01,1,0
ARG,Jujuy,2021-05-01,1,0
ARG,Jujuy,2021-06-01,3,0
ARG,Jujuy,2021-07-01,1,0
ARG,Jujuy,2021-08-01,1,0
ARG,Jujuy,2021-09-01,1,0
ARG,Jujuy,2021-10-01,3,0
ARG,Jujuy,2021-12-01,1,0
ARG,Jujuy,2022-02-01,2,0
ARG,Jujuy,2022-03-01,1,0
ARG,Jujuy,2022-04-01,2,0
ARG,Jujuy,2022-05-01,5,0
ARG,Jujuy,2022-06-01,3,0
ARG,Jujuy,2022-07-01,4,0
ARG,Jujuy,2022-08-01,3,0
ARG,Jujuy,2022-09-01,4,0
ARG,Jujuy,2022-11-01,2,0
ARG,Jujuy,2022-12-01,1,0
ARG,Jujuy,2023-01-01,1,0
ARG,Jujuy,2023-03-01,11,0
ARG,Jujuy,2023-04-01,1,0
ARG,Jujuy,2023-05-01,1,0
ARG,Jujuy,2023-06-01,101,0
ARG,Jujuy,2023-07-01,75,0
ARG,Jujuy,2023-08-01,4,0
ARG,Jujuy,2023-09-01,2,0
ARG,Jujuy,2023-10-01,1,0
ARG,Jujuy,2023-11-01,1,0
ARG,Jujuy,2023-12-01,3,0
ARG,Jujuy,2024-01-01,3,0
ARG,Jujuy,2024-02-01,2,0
ARG,Jujuy,2024-04-01,1,0
ARG,Jujuy,2024-08-01,1,0
ARG,Jujuy,2024-10-01,6,0
ARG,La Pampa,2018-01-01,3,0
ARG,La Pampa,2018-02-01,6,0
ARG,La Pampa,2018-03-01,4,0
ARG,La Pampa,2018-04-01,4,0
ARG,La Pampa,2018-05-01,5,0
ARG,La Pampa,2018-06-01,4,1
ARG,La Pampa,2018-07-01,10,0
ARG,La Pampa,2018-08-01,1,0
ARG,La Pampa,2018-09-01,8,0
ARG,La Pampa,2018-11-01,1,0
ARG,La Pampa,2018-12-01,1,0
ARG,La Pampa,2019-01-01,21,0
ARG,La Pampa,2019-02-01,8,0
ARG,La Pampa,2019-03-01,4,0
ARG,La Pampa,2019-04-01,2,0
ARG,La Pampa,2019-05-01,6,0
ARG,La Pampa,2019-06-01,5,0
ARG,La Pampa,2019-07-01,5,0
ARG,La Pampa,2019-08-01,8,0
ARG,La Pampa,2019-09-01,7,0
ARG,La Pampa,2019-10-01,3,0
ARG,La Pampa,2019-11-01,9,0
ARG,La Pampa,2019-12-01,13,0
ARG,La Pampa,2020-01-01,3,0
ARG,La Pampa,2020-02-01,8,0
ARG,La Pampa,2020-03-01,5,0
ARG,La Pampa,2020-04-01,3,0
ARG,La Pampa,2020-05-01,6,0
ARG,La Pampa,2020-06-01,18,0
ARG,La Pampa,2020-07-01,6,0
ARG,La Pampa,2020-08-01,6,0
ARG,La Pampa,2020-09-01,13,0
ARG,La Pampa,2020-10-01,21,0
ARG,La Pampa,2020-11-01,21,0
ARG,La Pampa,2020-12-01,15,0
ARG,La Pampa,2021-01-01,6,0
ARG,La Pampa,2021-02-01,11,0
ARG,La Pampa,2021-03-01,5,0
ARG,La Pampa,2021-04-01,11,0
ARG,La Pampa,2021-05-01,17,0
ARG,La Pampa,2021-06-01,11,0
ARG,La Pampa,2021-07-01,9,0
ARG,La Pampa,2021-08-01,5,0
ARG,La Pampa,2021-09-01,6,0
ARG,La Pampa,2021-10-01,12,0
ARG,La Pampa,2021-11-01,16,0
ARG,La Pampa,2021-12-01,13,0
ARG,La Pampa,2022-01-01,10,0
ARG,La Pampa,2022-02-01,9,0
ARG,La Pampa,2022-03-01,11,0
ARG,La Pampa,2022-04-01,16,0
ARG,La Pampa,2022-05-01,14,0
ARG,La Pampa,2022-06-01,24,0
ARG,La Pampa,2022-07-01,8,0
ARG,La Pampa,2022-08-01,5,0
ARG,La Pampa,2022-09-01,11,0
ARG,La Pampa,2022-10-01,18,1
ARG,La Pampa,2022-11-01,22,0
ARG,La Pampa,2022-12-01,13,0
ARG,La Pampa,2023-01-01,4,0
ARG,La Pampa,2023-02-01,8,0
ARG,La Pampa,2023-03-01,8,0
ARG,La Pampa,2023-04-01,8,0
ARG,La Pampa,2023-05-01,14,0
ARG,La Pampa,2023-06-01,13,0
ARG,La Pampa,2023-07-01,11,0
ARG,La Pampa,2023-08-01,7,0
ARG,La Pampa,2023-09-01,9,0
ARG,La Pampa,2023-10-01,5,0
ARG,La Pampa,2023-11-01,11,0
ARG,La Pampa,2023-12-01,6,0
ARG,La Pampa,2024-01-01,7,0
ARG,La Pampa,2024-02-01,4,0
ARG,La Pampa,2024-03-01,8,0
ARG,La Pampa,2024-04-01,5,0
ARG,La Pampa,2024-05-01,3,0
ARG,La Pampa,2024-06-01,7,0
ARG,La Pampa,2024-07-01,4,0
ARG,La Pampa,2024-08-01,5,0
ARG,La Pampa,2024-09-01,16,0
ARG,La Pampa,2024-10-01,33,0
ARG,La Pampa,2024-11-01,9,0
ARG,La Pampa,2024-12-01,7,0
ARG,La Pampa,2025-01-01,2,0
ARG,La Pampa,2025-02-01,6,0
ARG,La Rioja,2018-02-01,1,0
ARG,La Rioja,2018-03-01,1,0
ARG,La Rioja,2018-05-01,1,0
ARG,La Rioja,2018-06-01,1,0
ARG,La Rioja,2019-02-01,1,0
ARG,La Rioja,2019-07-01,1,0
ARG,La Rioja,2019-08-01,1,0
ARG,La Rioja,2020-02-01,1,0
ARG,La Rioja,2020-06-01,1,0
ARG,La Rioja,2020-08-01,1,0
ARG,La Rioja,2020-09-01,3,0
ARG,La Rioja,2020-10-01,1,0
ARG,La Rioja,2020-11-01,2,0
ARG,La Rioja,2020-12-01,1,0
ARG,La Rioja,2021-01-01,1,0
ARG,La Rioja,2021-02-01,1,0
ARG,La Rioja,2021-03-01,1,0
ARG,La Rioja,2021-05-01,2,0
ARG,La Rioja,2021-11-01,3,0
ARG,La Rioja,2022-01-01,3,0
ARG,La Rioja,2022-05-01,1,0
ARG,La Rioja,2022-06-01,1,0
ARG,La Rioja,2022-07-01,1,0
ARG,La Rioja,2022-09-01,2,0
ARG,La Rioja,2022-12-01,1,0
ARG,La Rioja,2023-04-01,2,1
ARG,La Rioja,2023-05-01,1,0
ARG,La Rioja,2023-07-01,4,0
ARG,La Rioja,2023-09-01,1,0
ARG,La Rioja,2024-01-01,3,0
ARG,La Rioja,2024-02-01,1,0
ARG,La Rioja,2024-04-01,1,0
ARG,La Rioja,2024-10-01,2,0
ARG,Mendoza,2018-01-01,1,0
ARG,Mendoza,2018-02-01,6,0
ARG,Mendoza,2018-03-01,11,0
ARG,Mendoza,2018-04-01,10,0
ARG,Mendoza,2018-05-01,5,0
ARG,Mendoza,2018-06-01,8,0
ARG,Mendoza,2018-07-01,3,0
ARG,Mendoza,2018-08-01,4,0
ARG,Mendoza,2018-11-01,3,0
ARG,Mendoza,2018-12-01,1,0
ARG,Mendoza,2019-01-01,4,2
ARG,Mendoza,2019-02-01,6,0
ARG,Mendoza,2019-03-01,3,0
ARG,Mendoza,2019-05-01,1,0
ARG,Mendoza,2019-06-01,1,0
ARG,Mendoza,2019-07-01,1,0
ARG,Mendoza,2019-08-01,2,0
ARG,Mendoza,2019-09-01,1,0
ARG,Mendoza,2019-11-01,4,0
ARG,Mendoza,2019-12-01,27,0
ARG,Mendoza,2020-01-01,3,0
ARG,Mendoza,2020-02-01,4,0
ARG,Mendoza,2020-03-01,3,0
ARG,Mendoza,2020-04-01,6,0
ARG,Mendoza,2020-05-01,4,0
ARG,Mendoza,2020-06-01,8,0
ARG,Mendoza,2020-07-01,4,0
ARG,Mendoza,2020-08-01,2,0
ARG,Mendoza,2020-09-01,16,0
ARG,Mendoza,2020-10-01,9,0
ARG,Mendoza,2020-11-01,10,0
ARG,Mendoza,2020-12-01,10,0
ARG,Mendoza,2021-01-01,4,0
ARG,Mendoza,2021-02-01,11,1
ARG,Mendoza,2021-03-01,16,0
ARG,Mendoza,2021-04-01,5,0
ARG,Mendoza,2021-05-01,3,0
ARG,Mendoza,2021-06-01,1,0
ARG,Mendoza,2021-07-01,6,0
ARG,Mendoza,2021-08-01,6,0
ARG,Mendoza,2021-09-01,2,0
ARG,Mendoza,2021-10-01,7,0
ARG,Mendoza,2021-11-01,3,0
ARG,Mendoza,2021-12-01,4,0
ARG,Mendoza,2022-01-01,4,0
ARG,Mendoza,2022-02-01,4,1
ARG,Mendoza,2022-03-01,7,0
ARG,Mendoza,2022-04-01,2,0
ARG,Mendoza,2022-05-01,3,0
ARG,Mendoza,2022-06-01,6,0
ARG,Mendoza,2022-07-01,10,0
ARG,Mendoza,2022-08-01,17,0
ARG,Mendoza,2022-09-01,2,0
ARG,Mendoza,2022-10-01,12,0
ARG,Mendoza,2022-11-01,5,0
ARG,Mendoza,2022-12-01,1,0
ARG,Mendoza,2023-01-01,1,0
ARG,Mendoza,2023-02-01,2,0
ARG,Mendoza,2023-03-01,7,0
ARG,Mendoza,2023-04-01,3,0
ARG,Mendoza,2023-05-01,4,0
ARG,Mendoza,2023-06-01,3,0
ARG,Mendoza,2023-07-01,5,0
ARG,Mendoza,2023-08-01,3,0
ARG,Mendoza,2023-09-01,2,0
ARG,Mendoza,2023-10-01,2,0
ARG,Mendoza,2023-11-01,3,0
ARG,Mendoza,2023-12-01,3,0
ARG,Mendoza,2024-01-01,4,0
ARG,Mendoza,2024-02-01,3,0
ARG,Mendoza,2024-03-01,1,0
ARG,Mendoza,2024-04-01,2,0
ARG,Mendoza,2024-05-01,1,0
ARG,Mendoza,2024-07-01,1,0
ARG,Mendoza,2024-08-01,2,0
ARG,Mendoza,2024-09-01,1,0
ARG,Mendoza,2024-10-01,4,0
ARG,Mendoza,2024-11-01,4,0
ARG,Mendoza,2024-12-01,3,0
ARG,Mendoza,2025-01-01,3,0
ARG,Mendoza,2025-02-01,5,0
ARG,Misiones,2018-01-01,2,0
ARG,Misiones,2018-03-01,1,0
ARG,Misiones,2018-04-01,1,0
ARG,Misiones,2018-05-01,1,0
ARG,Misiones,2018-06-01,1,0
ARG,Misiones,2018-09-01,1,0
ARG,Misiones,2018-11-01,1,0
ARG,Misiones,2019-02-01,2,0
ARG,Misiones,2019-03-01,1,0
ARG,Misiones,2019-07-01,1,0
ARG,Misiones,2019-08-01,1,0
ARG,Misiones,2019-09-01,2,0
ARG,Misiones,2019-10-01,1,0
ARG,Misiones,2019-12-01,1,0
ARG,Misiones,2020-01-01,2,0
ARG,Misiones,2020-02-01,1,0
ARG,Misiones,2020-04-01,2,0
ARG,Misiones,2020-05-01,1,0
ARG,Misiones,2020-06-01,3,0
ARG,Misiones,2020-07-01,1,0
ARG,Misiones,2020-08-01,3,0
ARG,Misiones,2020-09-01,4,0
ARG,Misiones,2020-10-01,4,0
ARG,Misiones,2020-11-01,3,0
ARG,Misiones,2020-12-01,2,0
ARG,Misiones,2021-01-01,1,0
ARG,Misiones,2021-02-01,3,0
ARG,Misiones,2021-03-01,2,0
ARG,Misiones,2021-04-01,2,0
ARG,Misiones,2021-05-01,1,0
ARG,Misiones,2021-07-01,2,0
ARG,Misiones,2021-08-01,4,0
ARG,Misiones,2021-10-01,4,0
ARG,Misiones,2021-12-01,1,0
ARG,Misiones,2022-01-01,1,0
ARG,Misiones,2022-02-01,1,0
ARG,Misiones,2022-04-01,1,0
ARG,Misiones,2022-05-01,2,0
ARG,Misiones,2022-06-01,2,0
ARG,Misiones,2022-07-01,1,0
ARG,Misiones,2022-09-01,2,0
ARG,Misiones,2022-10-01,2,0
ARG,Misiones,2022-11-01,10,0
ARG,Misiones,2023-01-01,1,0
ARG,Misiones,2023-02-01,7,0
ARG,Misiones,2023-04-01,12,1
ARG,Misiones,2023-05-01,1,0
ARG,Misiones,2023-06-01,3,0
ARG,Misiones,2023-07-01,9,0
ARG,Misiones,2023-09-01,2,0
ARG,Misiones,2023-11-01,1,0
ARG,Misiones,2024-01-01,3,0
ARG,Misiones,2024-02-01,9,0
ARG,Misiones,2024-04-01,1,0
ARG,Misiones,2024-05-01,31,0
ARG,Misiones,2024-06-01,2,0
ARG,Misiones,2024-07-01,2,0
ARG,Misiones,2024-09-01,2,0
ARG,Misiones,2024-10-01,5,0
ARG,Misiones,2024-11-01,8,0
ARG,Misiones,2024-12-01,1,0
ARG,Misiones,2025-01-01,1,0
ARG,Misiones,2025-02-01,6,0
ARG,Neuquen,2018-03-01,2,0
ARG,Neuquen,2018-04-01,5,0
ARG,Neuquen,2018-05-01,1,0
ARG,Neuquen,2018-06-01,1,0
ARG,Neuquen,2018-08-01,1,0
ARG,Neuquen,2018-09-01,4,0
ARG,Neuquen,2018-10-01,1,0
ARG,Neuquen,2018-12-01,2,0
ARG,Neuquen,2019-02-01,1,0
ARG,Neuquen,2019-03-01,1,0
ARG,Neuquen,2019-04-01,1,0
ARG,Neuquen,2019-07-01,1,0
ARG,Neuquen,2019-09-01,3,0
ARG,Neuquen,2019-10-01,3,0
ARG,Neuquen,2020-01-01,3,0
ARG,Neuquen,2020-02-01,2,0
ARG,Neuquen,2020-03-01,2,0
ARG,Neuquen,2020-06-01,2,0
ARG,Neuquen,2020-08-01,3,0
ARG,Neuquen,2020-09-01,5,0
ARG,Neuquen,2020-10-01,1,0
ARG,Neuquen,2020-11-01,2,0
ARG,Neuquen,2020-12-01,1,0
ARG,Neuquen,2021-01-01,1,0
ARG,Neuquen,2021-02-01,3,0
ARG,Neuquen,2021-03-01,10,0
ARG,Neuquen,2021-04-01,79,0
ARG,Neuquen,2021-05-01,6,0
ARG,Neuquen,2021-06-01,2,0
ARG,Neuquen,2021-08-01,6,0
ARG,Neuquen,2021-09-01,3,0
ARG,Neuquen,2021-10-01,2,0
ARG,Neuquen,2021-11-01,1,0
ARG,Neuquen,2021-12-01,2,0
ARG,Neuquen,2022-01-01,1,0
ARG,Neuquen,2022-02-01,2,0
ARG,Neuquen,2022-04-01,2,0
ARG,Neuquen,2022-05-01,1,0
ARG,Neuquen,2022-06-01,2,0
ARG,Neuquen,2022-07-01,4,1
ARG,Neuquen,2022-08-01,1,0
ARG,Neuquen,2022-09-01,2,0
ARG,Neuquen,2022-10-01,1,0
ARG,Neuquen,2022-11-01,6,0
ARG,Neuquen,2022-12-01,1,0
ARG,Neuquen,2023-01-01,1,0
ARG,Neuquen,2023-02-01,10,0
ARG,Neuquen,2023-04-01,4,0
ARG,Neuquen,2023-05-01,2,0
ARG,Neuquen,2023-06-01,1,0
ARG,Neuquen,2023-07-01,6,0
ARG,Neuquen,2023-08-01,2,0
ARG,Neuquen,2023-10-01,1,0
ARG,Neuquen,2024-01-01,3,0
ARG,Neuquen,2024-04-01,3,0
ARG,Neuquen,2024-06-01,3,0
ARG,Neuquen,2024-07-01,1,0
ARG,Neuquen,2024-08-01,4,0
ARG,Neuquen,2024-10-01,3,0
ARG,Neuquen,2024-11-01,1,0
ARG,Neuquen,2025-01-01,1,0
ARG,Neuquen,2025-02-01,4,0
ARG,Rio Negro,2018-01-01,3,0
ARG,Rio Negro,2018-02-01,6,0
ARG,Rio Negro,2018-03-01,9,0
ARG,Rio Negro,2018-04-01,2,0
ARG,Rio Negro,2018-05-01,4,0
ARG,Rio Negro,2018-06-01,3,0
ARG,Rio Negro,2018-07-01,7,0
ARG,Rio Negro,2018-08-01,7,0
ARG,Rio Negro,2018-09-01,3,0
ARG,Rio Negro,2018-11-01,5,0
ARG,Rio Negro,2018-12-01,5,0
ARG,Rio Negro,2019-01-01,8,0
ARG,Rio Negro,2019-02-01,6,0
ARG,Rio Negro,2019-03-01,3,0
ARG,Rio Negro,2019-04-01,1,0
ARG,Rio Negro,2019-05-01,3,0
ARG,Rio Negro,2019-06-01,2,0
ARG,Rio Negro,2019-07-01,2,0
ARG,Rio Negro,2019-08-01,3,0
ARG,Rio Negro,2019-09-01,8,0
ARG,Rio Negro,2019-10-01,7,0
ARG,Rio Negro,2019-11-01,10,0
ARG,Rio Negro,2019-12-01,7,0
ARG,Rio Negro,2020-01-01,2,0
ARG,Rio Negro,2020-02-01,5,0
ARG,Rio Negro,2020-03-01,1,0
ARG,Rio Negro,2020-04-01,5,0
ARG,Rio Negro,2020-05-01,3,0
ARG,Rio Negro,2020-06-01,3,0
ARG,Rio Negro,2020-07-01,7,0
ARG,Rio Negro,2020-08-01,10,0
ARG,Rio Negro,2020-09-01,14,0
ARG,Rio Negro,2020-10-01,31,0
ARG,Rio Negro,2020-11-01,19,0
ARG,Rio Negro,2020-12-01,13,0
ARG,Rio Negro,2021-01-01,6,0
ARG,Rio Negro,2021-02-01,6,0
ARG,Rio Negro,2021-03-01,20,0
ARG,Rio Negro,2021-04-01,13,0
ARG,Rio Negro,2021-05-01,10,0
ARG,Rio Negro,2021-06-01,2,0
ARG,Rio Negro,2021-07-01,7,0
ARG,Rio Negro,2021-08-01,6,0
ARG,Rio Negro,2021-09-01,13,0
ARG,Rio Negro,2021-10-01,3,0
ARG,Rio Negro,2021-11-01,8,1
ARG,Rio Negro,2021-12-01,9,0
ARG,Rio Negro,2022-01-01,6,0
ARG,Rio Negro,2022-02-01,4,0
ARG,Rio Negro,2022-03-01,15,0
ARG,Rio Negro,2022-04-01,2,0
ARG,Rio Negro,2022-05-01,21,0
ARG,Rio Negro,2022-06-01,18,0
ARG,Rio Negro,2022-07-01,12,0
ARG,Rio Negro,2022-08-01,16,0
ARG,Rio Negro,2022-09-01,10,0
ARG,Rio Negro,2022-10-01,22,0
ARG,Rio Negro,2022-11-01,23,0
ARG,Rio Negro,2022-12-01,14,0
ARG,Rio Negro,2023-01-01,18,1
ARG,Rio Negro,2023-02-01,20,0
ARG,Rio Negro,2023-03-01,13,0
ARG,Rio Negro,2023-04-01,30,0
ARG,Rio Negro,2023-05-01,11,0
ARG,Rio Negro,2023-06-01,13,0
ARG,Rio Negro,2023-07-01,11,0
ARG,Rio Negro,2023-08-01,5,0
ARG,Rio Negro,2023-09-01,8,0
ARG,Rio Negro,2023-10-01,9,0
ARG,Rio Negro,2023-11-01,10,0
ARG,Rio Negro,2023-12-01,11,0
ARG,Rio Negro,2024-01-01,5,0
ARG,Rio Negro,2024-02-01,13,0
ARG,Rio Negro,2024-03-01,14,0
ARG,Rio Negro,2024-04-01,4,0
ARG,Rio Negro,2024-05-01,6,0
ARG,Rio Negro,2024-06-01,1,0
ARG,Rio Negro,2024-07-01,4,0
ARG,Rio Negro,2024-08-01,5,0
ARG,Rio Negro,2024-09-01,7,0
ARG,Rio Negro,2024-10-01,12,0
ARG,Rio Negro,2024-11-01,6,0
ARG,Rio Negro,2024-12-01,5,0
ARG,Rio Negro,2025-01-01,5,0
ARG,Rio Negro,2025-02-01,9,0
ARG,Salta,2018-02-01,3,0
ARG,Salta,2018-03-01,1,0
ARG,Salta,2018-05-01,1,0
ARG,Salta,2018-06-01,1,0
ARG,Salta,2018-07-01,1,0
ARG,Salta,2018-08-01,1,0
ARG,Salta,2018-09-01,3,0
ARG,Salta,2018-11-01,1,0
ARG,Salta,2019-01-01,3,0
ARG,Salta,2019-02-01,3,0
ARG,Salta,2019-03-01,1,0
ARG,Salta,2019-04-01,2,0
ARG,Salta,2019-06-01,1,0
ARG,Salta,2019-07-01,1,0
ARG,Salta,2019-09-01,2,0
ARG,Salta,2019-10-01,1,0
ARG,Salta,2019-11-01,1,0
ARG,Salta,2019-12-01,9,0
ARG,Salta,2020-01-01,4,0
ARG,Salta,2020-02-01,2,0
ARG,Salta,2020-04-01,1,0
ARG,Salta,2020-05-01,1,0
ARG,Salta,2020-06-01,3,0
ARG,Salta,2020-07-01,11,0
ARG,Salta,2020-08-01,2,0
ARG,Salta,2020-09-01,4,0
ARG,Salta,2020-10-01,2,0
ARG,Salta,2020-11-01,6,0
ARG,Salta,2020-12-01,1,0
ARG,Salta,2021-01-01,2,0
ARG,Salta,2021-02-01,4,0
ARG,Salta,2021-03-01,3,0
ARG,Salta,2021-04-01,2,0
ARG,Salta,2021-05-01,2,0
ARG,Salta,2021-06-01,3,0
ARG,Salta,2021-07-01,4,0
ARG,Salta,2021-08-01,5,0
ARG,Salta,2021-09-01,3,0
ARG,Salta,2021-10-01,3,0
ARG,Salta,2021-11-01,3,0
ARG,Salta,2021-12-01,1,0
ARG,Salta,2022-02-01,1,0
ARG,Salta,2022-03-01,2,0
ARG,Salta,2022-04-01,1,0
ARG,Salta,2022-05-01,1,0
ARG,Salta,2022-06-01,1,0
ARG,Salta,2022-07-01,5,0
ARG,Salta,2022-09-01,2,0
ARG,Salta,2022-11-01,1,0
ARG,Salta,2022-12-01,4,0
ARG,Salta,2023-01-01,2,0
ARG,Salta,2023-02-01,1,0
ARG,Salta,2023-03-01,1,0
ARG,Salta,2023-04-01,1,0
ARG,Salta,2023-05-01,23,0
ARG,Salta,2023-06-01,12,0
ARG,Salta,2023-07-01,10,0
ARG,Salta,2023-08-01,3,0
ARG,Salta,2023-09-01,4,0
ARG,Salta,2023-10-01,1,0
ARG,Salta,2023-11-01,1,0
ARG,Salta,2023-12-01,1,0
ARG,Salta,2024-01-01,2,0
ARG,Salta,2024-02-01,2,0
ARG,Salta,2024-04-01,1,0
ARG,Salta,2024-05-01,1,0
ARG,Salta,2024-10-01,6,0
ARG,Salta,2024-11-01,1,0
ARG,Salta,2024-12-01,1,0
ARG,San Juan,2018-01-01,4,0
ARG,San Juan,2018-02-01,2,0
ARG,San Juan,2018-03-01,3,0
ARG,San Juan,2018-04-01,4,0
ARG,San Juan,2018-05-01,2,0
ARG,San Juan,2018-06-01,2,0
ARG,San Juan,2018-07-01,1,0
ARG,San Juan,2018-08-01,4,0
ARG,San Juan,2018-09-01,2,0
ARG,San Juan,2018-10-01,1,0
ARG,San Juan,2018-11-01,2,0
ARG,San Juan,2018-12-01,3,0
ARG,San Juan,2019-02-01,2,0
ARG,San Juan,2019-03-01,2,0
ARG,San Juan,2019-04-01,1,0
ARG,San Juan,2019-06-01,1,0
ARG,San Juan,2019-07-01,1,0
ARG,San Juan,2019-08-01,1,0
ARG,San Juan,2019-09-01,1,0
ARG,San Juan,2019-10-01,1,0
ARG,San Juan,2019-11-01,2,0
ARG,San Juan,2020-01-01,1,0
ARG,San Juan,2020-02-01,3,0
ARG,San Juan,2020-03-01,3,0
ARG,San Juan,2020-04-01,4,0
ARG,San Juan,2020-05-01,5,0
ARG,San Juan,2020-06-01,6,0
ARG,San Juan,2020-07-01,4,0
ARG,San Juan,2020-08-01,6,0
ARG,San Juan,2020-09-01,10,0
ARG,San Juan,2020-10-01,4,0
ARG,San Juan,2020-11-01,7,0
ARG,San Juan,2020-12-01,4,0
ARG,San Juan,2021-01-01,3,0
ARG,San Juan,2021-02-01,6,0
ARG,San Juan,2021-03-01,4,0
ARG,San Juan,2021-04-01,3,0
ARG,San Juan,2021-05-01,4,0
ARG,San Juan,2021-06-01,3,0
ARG,San Juan,2021-07-01,2,0
ARG,San Juan,2021-08-01,2,0
ARG,San Juan,2021-09-01,3,0
ARG,San Juan,2021-10-01,5,0
ARG,San Juan,2021-11-01,5,0
ARG,San Juan,2021-12-01,7,0
ARG,San Juan,2022-01-01,5,0
ARG,San Juan,2022-02-01,5,0
ARG,San Juan,2022-03-01,3,0
ARG,San Juan,2022-04-01,4,0
ARG,San Juan,2022-05-01,10,0
ARG,San Juan,2022-06-01,16,0
ARG,San Juan,2022-07-01,3,0
ARG,San Juan,2022-08-01,5,0
ARG,San Juan,2022-09-01,6,0
ARG,San Juan,2022-10-01,4,0
ARG,San Juan,2022-11-01,5,0
ARG,San Juan,2022-12-01,4,0
ARG,San Juan,2023-01-01,4,0
ARG,San Juan,2023-02-01,6,0
ARG,San Juan,2023-03-01,29,0
ARG,San Juan,2023-04-01,4,0
ARG,San Juan,2023-05-01,3,0
ARG,San Juan,2023-06-01,5,0
ARG,San Juan,2023-07-01,1,0
ARG,San Juan,2023-08-01,1,0
ARG,San Juan,2023-09-01,1,0
ARG,San Juan,2023-10-01,5,0
ARG,San Juan,2023-11-01,1,0
ARG,San Juan,2023-12-01,2,0
ARG,San Juan,2024-01-01,2,0
ARG,San Juan,2024-03-01,4,0
ARG,San Juan,2024-04-01,6,0
ARG,San Juan,2024-05-01,3,0
ARG,San Juan,2024-06-01,2,0
ARG,San Juan,2024-08-01,1,0
